"","fullID","matricula","nome","partido","uf","id","idparlamentar","urlFoto","sexo","email","xD1","xD2","sdD1","sdD2","lowerD1","upperD1","lowerD2","upperD2"
"165","FABIO GARCIA/PSB",403,"FABIO GARCIA","PSB","MT",178905,5830459,"http://www.camara.gov.br/internet/deputado/bandep/178905.jpg","masculino","dep.fabiogarcia@camara.gov.br",-0.635182771326528,1.21021827560802,1.56290816732999,1.43781848760542,-3.20259900328168,2.83510115289727,-1.45639594709924,4.18984169946547
"166","FABIO MITIDIERI/PSD",177,"FABIO MITIDIERI","PSD","SE",178969,5830569,"http://www.camara.gov.br/internet/deputado/bandep/178969.jpg","masculino","dep.fabiomitidieri@camara.gov.br",0.105822981159944,1.62630466036329,1.52209835078124,1.9178904361946,-2.67793966208929,3.52690657761103,-2.50147122295181,5.2469070861435
"167","FABIO RAMALHO/PV",238,"FABIO RAMALHO","PV","MG",141427,5830552,"http://www.camara.gov.br/internet/deputado/bandep/141427.jpg","masculino","dep.fabioramalho@camara.gov.br",-0.9392834093377,1.16779520096683,1.72563428504897,1.4497377053133,-4.06670504401014,2.69606695082857,-1.61189416785513,4.00142971029255
"168","FABIO REIS/PMDB",178,"FABIO REIS","PMDB","SE",171623,5830680,"http://www.camara.gov.br/internet/deputado/bandep/171623.jpg","masculino","dep.fabioreis@camara.gov.br",-1.4045501401504,0.892843714286766,1.83461518906992,1.45535936594392,-4.42203731030034,2.65890215734825,-2.1243033742325,3.48728401540114
"169","FABIO SOUSA/PSDB",426,"FABIO SOUSA","PSDB","GO",178877,5830415,"http://www.camara.gov.br/internet/deputado/bandep/178877.jpg","masculino","dep.fabiosousa@camara.gov.br",-1.67695446836738,-1.20807920169355,1.28861891563835,2.43300264387392,-4.65923664536426,0.515908101672168,-4.64459177544746,4.17801723135891
"170","FAUSTO PINATO/PRB",355,"FAUSTO PINATO","PRB","SP",66828,5830338,"http://www.camara.gov.br/internet/deputado/bandep/66828.jpg","masculino","dep.faustopinato@camara.gov.br",-0.391970378704533,-1.44394689103106,1.01185417188731,1.44928281971649,-2.29028151368402,1.44016677235214,-3.71317322705049,1.90029881395079
"171","FELIPE BORNIER/PSD",301,"FELIPE BORNIER","PSD","RJ",141430,5830600,"http://www.camara.gov.br/internet/deputado/bandep/141430.jpg","masculino","dep.felipebornier@camara.gov.br",-1.37944871407534,0.987267636621599,1.95107278245764,1.50450691652837,-4.25573632116285,3.31351320501693,-1.80074618341371,3.87857709922946
"172","FELIPE MAIA/DEM",120,"FELIPE MAIA","DEM","RN",141429,5830330,"http://www.camara.gov.br/internet/deputado/bandep/141429.jpg","masculino","dep.felipemaia@camara.gov.br",-1.75331536336235,-0.693124366821549,1.37687450946319,2.13735073186245,-4.54805643931987,0.963282776310366,-3.69992597687117,3.98826075935571
"173","FELIX MENDONCA JUNIOR/PDT",195,"FELIX MENDONCA JUNIOR","PDT","BA",160666,5830443,"http://www.camara.gov.br/internet/deputado/bandep/160666.jpg","masculino","dep.felixmendoncajunior@camara.gov.br",1.40713478974115,0.300106155315538,1.05927066597265,1.83484082391783,-1.14887414659082,3.13267251242179,-3.12312668526231,3.76306392772839
"174","FERNANDO COELHO FILHO/PSB",158,"FERNANDO COELHO FILHO","PSB","PE",141431,5830678,"http://www.camara.gov.br/internet/deputado/bandep/141431.jpg","masculino","dep.fernandocoelhofilho@camara.gov.br",-0.159884032780915,1.66351061981137,1.60900819352073,1.75369085988319,-3.20676475411293,3.08283910739263,-1.69764177628227,5.39071406151205
"175","FERNANDO FRANCISCHINI/Solidarie",450,"FERNANDO FRANCISCHINI","Solidarie","PR",160646,5830383,"http://www.camara.gov.br/internet/deputado/bandep/160646.jpg","masculino","dep.fernandofrancischini@camara.gov.br",-0.582433798900652,1.09258306614645,1.51514737960228,1.37482804088696,-3.69171194704203,2.5577809913487,-1.36936771485789,3.93167042937893
"176","FERNANDO JORDAO/PMDB",310,"FERNANDO JORDAO","PMDB","RJ",163831,5830642,"http://www.camara.gov.br/internet/deputado/bandep/163831.jpg","masculino","dep.fernandojordao@camara.gov.br",-1.35373254226074,0.88845752020602,1.86533472305073,1.47516085518628,-4.23954356519497,3.09205276294612,-1.85018405826357,3.88697095448125
"177","FERNANDO MARRONI/PT",534,"FERNANDO MARRONI","PT","RS",73481,5830823,"http://www.camara.gov.br/internet/deputado/bandep/73481.jpg","masculino","dep.fernandomarroni@camara.gov.br",1.55600867426155,-0.297898291703305,1.59672618987871,1.7353373350678,-1.94577079010878,4.31982495111738,-3.59380663661874,3.13648206458215
"178","FERNANDO MONTEIRO/PP",529,"FERNANDO MONTEIRO","PP","PE",92699,5830812,"http://www.camara.gov.br/internet/deputado/bandep/92699.jpg","masculino","dep.fernandomonteiro@camara.gov.br",-1.09619045414808,0.959971704865441,1.77773101659968,1.41634644127099,-4.1132198711927,2.78556215865447,-1.55212990781266,3.98898475569897
"179","FERNANDO TORRES/PSD",523,"FERNANDO TORRES","PSD","BA",160676,5830806,"http://www.camara.gov.br/internet/deputado/bandep/160676.jpg","masculino","dep.fernandotorres@camara.gov.br",-1.04426746587984,0.416342928074101,1.61286696165189,1.84599074957014,-3.93762389469808,2.4889516206006,-3.3100610900402,3.83706848285805
"180","FLAVIA MORAIS/PDT",422,"FLAVIA MORAIS","PDT","GO",160598,5830778,"http://www.camara.gov.br/internet/deputado/bandep/160598.jpg","feminino","dep.flaviamorais@camara.gov.br",1.05643991290648,-0.829948965065245,1.3652728990857,1.51760675884932,-2.21913427617349,2.90603533366697,-3.78997798083276,2.1209217901999
"181","FLAVIANO MELO/PMDB",54,"FLAVIANO MELO","PMDB","AC",141434,5830742,"http://www.camara.gov.br/internet/deputado/bandep/141434.jpg","masculino","dep.flavianomelo@camara.gov.br",-1.20858557201931,-0.957543509938677,1.00113994762965,1.75697910413572,-3.29345054719232,0.582537130371624,-3.78012378447644,3.05249168297152
"182","FLAVINHO/PSB",357,"FLAVINHO","PSB","SP",178978,5830493,"http://www.camara.gov.br/internet/deputado/bandep/178978.jpg","masculino","dep.flavinho@camara.gov.br",0.967852574373016,0.130739319899368,0.830336531689468,1.39012180995754,-1.1025199732925,2.36789755651183,-2.29180736467764,3.11827316266932
"183","FRANCISCO CHAPADINHA/PSD",28,"FRANCISCO CHAPADINHA","PSD","PA",178907,5830337,"http://www.camara.gov.br/internet/deputado/bandep/178907.jpg","masculino","dep.franciscochapadinha@camara.gov.br",0.976696601106854,-0.17126384620102,1.50845406490593,1.49747592801111,-1.74058758346722,4.09016622625697,-3.08635597300969,2.86760825033139
"184","FRANCISCO FLORIANO/PR",297,"FRANCISCO FLORIANO","PR","RJ",160677,5830707,"http://www.camara.gov.br/internet/deputado/bandep/160677.jpg","masculino","dep.franciscofloriano@camara.gov.br",0.0701592863021876,1.04757804017606,1.13629417411202,1.49482453536015,-2.13052100689442,2.31654233482122,-1.70471680315788,4.10316548469149
"185","GABRIEL GUIMARAES/PT",244,"GABRIEL GUIMARAES","PT","MG",129037,5830611,"http://www.camara.gov.br/internet/deputado/bandep/129037.jpg","masculino","dep.gabrielguimaraes@camara.gov.br",1.58223056757832,-0.395658391267345,1.63637410399661,1.55286531191746,-2.16871517200357,4.33632769423975,-3.29992470181619,2.88220022635233
"186","GENECIAS NORONHA/Solidarie",99,"GENECIAS NORONHA","Solidarie","CE",160669,5830384,"http://www.camara.gov.br/internet/deputado/bandep/160669.jpg","masculino","dep.geneciasnoronha@camara.gov.br",-0.25656975458519,1.06195628617967,1.30245117460697,1.43541677173321,-2.83863790588968,2.33145477269804,-1.29784420042804,4.23029246219068
"187","GEOVANIA DE SA/PSDB",482,"GEOVANIA DE SA","PSDB","SC",178966,5830539,"http://www.camara.gov.br/internet/deputado/bandep/178966.jpg","feminino","dep.geovaniadesa@camara.gov.br",0.140404807668255,1.31525439916855,1.19348198133851,1.6929893763257,-2.55830908588088,2.24511944509065,-1.91277920878901,4.77129733426825
"188","GERALDO RESENDE/PMDB",435,"GERALDO RESENDE","PMDB","MS",74374,5830512,"http://www.camara.gov.br/internet/deputado/bandep/74374.jpg","masculino","dep.geraldoresende@camara.gov.br",-0.578505200097159,1.09390786490398,1.48760675148408,1.36920107703046,-3.24603598276376,2.62687226838185,-1.62130581006473,3.83023150402512
"189","GIACOBO/PR",466,"GIACOBO","PR","PR",74383,5830713,"http://www.camara.gov.br/internet/deputado/bandep/74383.jpg","masculino","dep.giacobo@camara.gov.br",-0.142809027555876,1.07031589528215,1.27659966086806,1.46804200812203,-2.57719823856144,2.41987069560067,-1.58669862951483,4.01709750946646
"190","GILBERTO NASCIMENTO/PSC",360,"GILBERTO NASCIMENTO","PSC","SP",74270,5830514,"http://www.camara.gov.br/internet/deputado/bandep/74270.jpg","masculino","dep.gilbertonascimento@camara.gov.br",-0.948060321680111,0.576102115985054,1.46049432377331,1.6948788497731,-3.78033839009022,1.84515044014477,-2.79212973803648,3.82709694752468
"191","GIOVANI CHERINI/PDT",502,"GIOVANI CHERINI","PDT","RS",160673,5830766,"http://www.camara.gov.br/internet/deputado/bandep/160673.jpg","masculino","dep.giovanicherini@camara.gov.br",1.44547525589879,0.369183331411358,1.30418606753587,1.89935292893007,-1.37266208022722,4.04631444621836,-2.94660409808728,4.24624321413846
"192","GIUSEPPE VECCI/PSDB",429,"GIUSEPPE VECCI","PSDB","GO",178878,5830559,"http://www.camara.gov.br/internet/deputado/bandep/178878.jpg","masculino","dep.giuseppevecci@camara.gov.br",-0.283476774162103,0.375558812094673,0.907028043066584,1.09843536977293,-2.2878390321478,1.27960364038397,-1.57043217030522,2.60524981114586
"193","GIVALDO CARIMBAO/PROS",166,"GIVALDO CARIMBAO","PROS","AL",74558,5830400,"http://www.camara.gov.br/internet/deputado/bandep/74558.jpg","masculino","dep.givaldocarimbao@camara.gov.br",-0.124766816969715,0.343311536818843,0.783682919474604,1.06756177216118,-1.6801208548803,1.62835658308191,-1.39525740448476,2.60705922121664
"194","GIVALDO VIEIRA/PT",276,"GIVALDO VIEIRA","PT","ES",178872,5830706,"http://www.camara.gov.br/internet/deputado/bandep/178872.jpg","masculino","dep.givaldovieira@camara.gov.br",1.46556820538225,-0.435614289178685,1.56183345068406,1.68446605786719,-2.30091348247065,3.91738590219769,-3.87887776226663,2.87130096022478
"195","GLAUBER BRAGA/PSB",304,"GLAUBER BRAGA","PSB","RJ",152605,5830397,"http://www.camara.gov.br/internet/deputado/bandep/152605.jpg","masculino","dep.glauberbraga@camara.gov.br",0.692752438020293,-2.25337342177776,1.9909761095143,1.44075497267859,-3.64651551029835,3.22113373274356,-5.15336167311256,0.61423119326511
"196","GONZAGA PATRIOTA/PSB",143,"GONZAGA PATRIOTA","PSB","PE",74419,5830575,"http://www.camara.gov.br/internet/deputado/bandep/74419.jpg","masculino","dep.gonzagapatriota@camara.gov.br",0.916532481576978,-0.276503651780048,0.930725183616584,1.2199449098354,-1.40332630677514,2.26408544675602,-2.30301189874509,2.43100768301331
"197","GORETE PEREIRA/PR",100,"GORETE PEREIRA","PR","CE",129618,5830366,"http://www.camara.gov.br/internet/deputado/bandep/129618.jpg","feminino","dep.goretepereira@camara.gov.br",-0.0754444083348536,0.815956040994623,1.67100720587053,1.62015380364022,-3.44357722009025,2.92333430540841,-2.63409810668962,3.93961281199428
"198","GOULART/PSD",361,"GOULART","PSD","SP",178980,5830382,"http://www.camara.gov.br/internet/deputado/bandep/178980.jpg","masculino","dep.goulart@camara.gov.br",0.118756766978944,1.25939484457859,1.20902782811962,1.61001200987955,-2.36514942129228,2.55661517637695,-1.77310090103923,4.37942467360771
"199","GUILHERME MUSSI/PP",348,"GUILHERME MUSSI","PP","SP",160667,5830578,"http://www.camara.gov.br/internet/deputado/bandep/160667.jpg","masculino","dep.guilhermemussi@camara.gov.br",-0.828833796615952,1.10878219761807,1.73202732752724,1.46392174426524,-3.94389211968704,2.83389789288603,-1.77775216139674,3.87619402035684
"200","HEITOR SCHUCH/PSB",504,"HEITOR SCHUCH","PSB","RS",178964,5830703,"http://www.camara.gov.br/internet/deputado/bandep/178964.jpg","masculino","dep.heitorschuch@camara.gov.br",1.21461517164895,0.685089688858647,0.863062515565003,1.82914855959029,-0.765742298638736,2.83412642465633,-2.77396170988383,4.17007747264439
"201","HELDER SALOMAO/PT",279,"HELDER SALOMAO","PT","ES",178873,5830351,"http://www.camara.gov.br/internet/deputado/bandep/178873.jpg","masculino","dep.heldersalomao@camara.gov.br",1.57439948523284,-0.312655611555166,1.60504041260763,1.74369527477686,-1.95582175975773,4.48148901608344,-3.29462226055771,3.40649541641548
"202","HELIO LEITE/DEM",32,"HELIO LEITE","DEM","PA",178909,5830299,"http://www.camara.gov.br/internet/deputado/bandep/178909.jpg","masculino","dep.helioleite@camara.gov.br",-1.21728695248247,-1.43933159740449,1.10093734884794,2.11642949273251,-3.40156909837525,0.983009939275159,-4.72135452722527,3.17868219150766
"203","HENRIQUE FONTANA/PT",498,"HENRIQUE FONTANA","PT","RS",73482,5830527,"http://www.camara.gov.br/internet/deputado/bandep/73482.jpg","masculino","dep.henriquefontana@camara.gov.br",1.6925845314976,-0.529963544072567,1.69096748625304,1.7008614737075,-2.20094512721589,4.51299972445725,-4.19584475278085,2.64096864217481
"204","HERACLITO FORTES/PSB",115,"HERACLITO FORTES","PSB","PI",97707,5830716,"http://www.camara.gov.br/internet/deputado/bandep/97707.jpg","masculino","dep.heraclitofortes@camara.gov.br",-0.452754129827465,0.982112220186078,1.41921572152039,1.36113169254713,-3.14783558897882,2.69859768584959,-1.37713647201231,3.81246507770862
"205","HERCULANO PASSOS/PSD",362,"HERCULANO PASSOS","PSD","SP",178981,5830513,"http://www.camara.gov.br/internet/deputado/bandep/178981.jpg","masculino","dep.herculanopassos@camara.gov.br",-0.0203392066688257,0.481747624982028,0.805769502968757,1.13941215009606,-1.68685501165524,1.57940265798274,-1.64108162556444,2.73049127646016
"206","HERMES PARCIANELLO/PMDB",448,"HERMES PARCIANELLO","PMDB","PR",73772,5830423,"http://www.camara.gov.br/internet/deputado/bandep/73772.jpg","masculino","dep.hermesparcianello@camara.gov.br",-1.44882580237745,0.899729000478284,1.84539847631365,1.52530839479689,-4.49281617087557,2.64018696472136,-1.83184215470325,4.04833231530335
"207","HEULER CRUVINEL/PSD",423,"HEULER CRUVINEL","PSD","GO",160596,5830638,"http://www.camara.gov.br/internet/deputado/bandep/160596.jpg","masculino","dep.heulercruvinel@camara.gov.br",0.218039230297982,-0.0433757205644413,1.37196534169821,1.22229401336211,-2.29092468879467,2.79183707822077,-2.1935416074261,2.60243139027481
"208","HILDO ROCHA/PMDB",74,"HILDO ROCHA","PMDB","MA",178884,5830656,"http://www.camara.gov.br/internet/deputado/bandep/178884.jpg","masculino","dep.hildorocha@camara.gov.br",-2.04161554588116,-0.555722085024693,1.52243038624328,2.20574566962849,-4.89527414339693,1.11997688192329,-3.91700501161107,4.11290028713921
"209","HIRAN GONCALVES/PMN",4,"HIRAN GONCALVES","PMN","RR",178959,5830646,"http://www.camara.gov.br/internet/deputado/bandep/178959.jpg","masculino","dep.hirangoncalves@camara.gov.br",-0.548077710815537,-1.37192969393107,0.921502492181281,1.49989999732517,-2.53573074574881,1.09142077999634,-3.74018956961289,1.91823041131196
"210","HISSA ABRAHAO/PPS",42,"HISSA ABRAHAO","PPS","AM",178849,5830728,"http://www.camara.gov.br/internet/deputado/bandep/178849.jpg","masculino","dep.hissaabrahao@camara.gov.br",0.155151906343479,-1.77607055107724,1.39900947001393,1.39655569439691,-2.84599540557659,2.17039948441204,-3.98179319368443,1.31290442029129
"211","HUGO LEAL/PROS",306,"HUGO LEAL","PROS","RJ",141450,5830320,"http://www.camara.gov.br/internet/deputado/bandep/141450.jpg","masculino","dep.hugoleal@camara.gov.br",-1.04141391595702,0.399114877554219,1.62350645600216,1.76345959680237,-4.10084820691624,2.64205605787562,-2.94732047289063,4.18377814604614
"212","HUGO MOTTA/PMDB",132,"HUGO MOTTA","PMDB","PB",160674,5830343,"http://www.camara.gov.br/internet/deputado/bandep/160674.jpg","masculino","dep.hugomotta@camara.gov.br",-0.661090227314346,1.15482839442575,1.58937311507855,1.4098308882747,-3.57354702974762,2.73883844366576,-1.34005151358893,4.07198627094454
"213","INDIO DA COSTA/PSD",315,"INDIO DA COSTA","PSD","RJ",141389,5830731,"http://www.camara.gov.br/internet/deputado/bandep/141389.jpg","masculino","dep.indiodacosta@camara.gov.br",-1.09003263536826,-1.09817057957306,0.983413001606989,1.79682495570652,-3.05299472942665,0.677657308934539,-3.72285618479686,2.8792122526589
"214","IRACEMA PORTELLA/PP",113,"IRACEMA PORTELLA","PP","PI",67138,5830389,"http://www.camara.gov.br/internet/deputado/bandep/67138.jpg","feminino","dep.iracemaportella@camara.gov.br",0.208897794818963,0.18991686750093,0.657064704997163,1.22301083708216,-0.888551710288689,1.70079174079697,-2.06430266759601,2.76392969619351
"215","IRAJA ABREU/PSD",65,"IRAJA ABREU","PSD","TO",81232,5830444,"http://www.camara.gov.br/internet/deputado/bandep/81232.jpg","masculino","dep.irajaabreu@camara.gov.br",0.091997332081718,-0.148186207407235,1.67068656776484,1.90625907427759,-3.13853436708424,3.29826417963256,-3.96242299005989,3.39825345167435
"216","IRMAO LAZARO/PSC",199,"IRMAO LAZARO","PSC","BA",178855,5830324,"http://www.camara.gov.br/internet/deputado/bandep/178855.jpg","masculino","dep.irmaolazaro@camara.gov.br",0.0435051392300214,-1.3711787223719,1.04975639816031,1.13731379663229,-2.14155375939947,1.58225833474166,-3.43725977011485,1.03286438551931
"217","IVAN VALENTE/PSOL",359,"IVAN VALENTE","PSOL","SP",73531,5830668,"http://www.camara.gov.br/internet/deputado/bandep/73531.jpg","masculino","dep.ivanvalente@camara.gov.br",1.97961766485779,-0.436107218342067,1.82033980462706,1.91904025259458,-2.70891454584261,4.65970815018662,-3.96269291530252,3.53027274055192
"218","IZALCI/PSDB",408,"IZALCI","PSDB","DF",4931,5830526,"http://www.camara.gov.br/internet/deputado/bandep/4931.jpg","masculino","dep.izalci@camara.gov.br",0.0497492669929134,0.551136765417052,0.866484611667072,1.25831566254768,-1.54220358495735,1.97418462389952,-1.72377446251234,2.96075664266352
"219","JAIME MARTINS/PSD",240,"JAIME MARTINS","PSD","MG",74665,5830468,"http://www.camara.gov.br/internet/deputado/bandep/74665.jpg","masculino","dep.jaimemartins@camara.gov.br",0.462559392672603,0.616460315263465,0.762275164805305,1.39991335691313,-0.896178318075923,2.09998827604136,-1.77142290675282,3.62724104553046
"220","JAIR BOLSONARO/PP",302,"JAIR BOLSONARO","PP","RJ",74847,5830721,"http://www.camara.gov.br/internet/deputado/bandep/74847.jpg","masculino","dep.jairbolsonaro@camara.gov.br",-0.874322151118672,1.114513787936,1.63961191019484,1.4186290462422,-3.56292096858519,2.78875855526537,-1.78493086083062,3.67451368760304
"221","JANDIRA FEGHALI/PCdoB",305,"JANDIRA FEGHALI","PCdoB","RJ",74848,5830367,"http://www.camara.gov.br/internet/deputado/bandep/74848.jpg","feminino","dep.jandirafeghali@camara.gov.br",0.369507889858933,-2.45752414826999,1.95515731646765,1.76812183058538,-4.03914189958898,3.030504846505,-5.52063580085163,1.71173014013261
"222","JANETE CAPIBERIBE/PSB",10,"JANETE CAPIBERIBE","PSB","AP",73926,5830358,"http://www.camara.gov.br/internet/deputado/bandep/73926.jpg","feminino","dep.janetecapiberibe@camara.gov.br",1.38693216527558,0.290877062295852,1.08756377371615,1.73416447729002,-1.02195995011251,3.54172885661215,-3.02378163040116,3.46873913989659
"223","JARBAS VASCONCELOS/PMDB",147,"JARBAS VASCONCELOS","PMDB","PE",131943,5830323,"http://www.camara.gov.br/internet/deputado/bandep/131943.jpg","masculino","dep.jarbasvasconcelos@camara.gov.br",0.216596571184044,-0.0746564378498026,0.561457835900471,0.963102635422251,-1.04121391123357,1.23659338605381,-1.79126128427962,1.99107776807748
"224","JEAN WYLLYS/PSOL",307,"JEAN WYLLYS","PSOL","RJ",160672,5830725,"http://www.camara.gov.br/internet/deputado/bandep/160672.jpg","masculino","dep.jeanwyllys@camara.gov.br",2.04255100608217,-0.304419635581347,1.803235990133,1.97903201357388,-2.25145443138734,4.92925614938325,-4.22795392762423,3.51451005926673
"225","JEFFERSON CAMPOS/PSD",349,"JEFFERSON CAMPOS","PSD","SP",74273,5830439,"http://www.camara.gov.br/internet/deputado/bandep/74273.jpg","masculino","dep.jeffersoncampos@camara.gov.br",-0.531021590916702,1.05839321185465,1.34162406921492,1.36626703747661,-2.82844188739106,2.29381534694802,-1.51973528936076,3.86015063920598
"226","JERONIMO GOERGEN/PP",505,"JERONIMO GOERGEN","PP","RS",160570,5830478,"http://www.camara.gov.br/internet/deputado/bandep/160570.jpg","masculino","dep.jeronimogoergen@camara.gov.br",-0.2887697932423,0.712614735865542,1.22019552209359,1.66786006520614,-2.86517124333708,2.07705692686582,-2.53722319719727,3.87080504533865
"227","JESSICA SALES/PMDB",56,"JESSICA SALES","PMDB","AC",178839,5830403,"http://www.camara.gov.br/internet/deputado/bandep/178839.jpg","feminino","dep.jessicasales@camara.gov.br",-0.594122612516827,1.1536507917627,1.71549855957289,1.50274639417988,-3.69451373625708,2.95542847744783,-1.59328393641254,4.25811420742914
"228","JHC/Solidarie",167,"JHC","Solidarie","AL",178842,5830555,"http://www.camara.gov.br/internet/deputado/bandep/178842.jpg","masculino","dep.jhc@camara.gov.br",0.424713404848519,-1.7969884306315,1.60514918326487,1.28878976746109,-2.79062109106455,3.03586223445974,-4.12571327346505,1.0290555285742
"229","JHONATAN DE JESUS/PRB",5,"JHONATAN DE JESUS","PRB","RR",160531,5830341,"http://www.camara.gov.br/internet/deputado/bandep/160531.jpg","masculino","dep.jhonatandejesus@camara.gov.br",-0.386185462984325,-1.21866162121465,0.877012377003056,1.32262375858971,-2.10903163177421,1.05086729959144,-3.05860482157183,2.01473743553826
"230","JO MORAES/PCdoB",246,"JO MORAES","PCdoB","MG",141503,5830724,"http://www.camara.gov.br/internet/deputado/bandep/141503.jpg","feminino","dep.jomoraes@camara.gov.br",0.329236919918738,-2.45574073797484,1.99932954070624,1.78312043463607,-3.72859074298433,3.29336110877491,-5.228354068984,1.74389946584593
"231","JOAO ARRUDA/PMDB",455,"JOAO ARRUDA","PMDB","PR",160573,5830612,"http://www.camara.gov.br/internet/deputado/bandep/160573.jpg","masculino","dep.joaoarruda@camara.gov.br",-0.0776987991505983,-0.281910405890664,0.559269972228089,0.909560371533574,-1.2257516075605,0.907683090577026,-1.91761369873105,1.59771381886073
"232","JOAO CAMPOS/PSDB",418,"JOAO CAMPOS","PSDB","GO",74366,5830462,"http://www.camara.gov.br/internet/deputado/bandep/74366.jpg","masculino","dep.joaocampos@camara.gov.br",-0.310056793282523,0.215371373242535,0.870206084122498,1.02689399479704,-2.09596163067414,1.34891580227288,-1.53592544625615,2.41405867436842
"233","JOAO CARLOS BACELAR/PR",187,"JOAO CARLOS BACELAR","PR","BA",141458,5830780,"http://www.camara.gov.br/internet/deputado/bandep/141458.jpg","masculino","dep.joaocarlosbacelar@camara.gov.br",0.0373558197017315,1.0143462830688,1.08922598719088,1.48740747009269,-2.08106113700534,2.37847347430126,-1.63635261037795,4.17003007500644
"234","JOAO CASTELO/PSDB",75,"JOAO CASTELO","PSDB","MA",74445,5830718,"http://www.camara.gov.br/internet/deputado/bandep/74445.jpg","masculino","dep.joaocastelo@camara.gov.br",-0.405217637423868,0.508159587857464,1.1005325485144,1.13925608794414,-2.5106302397173,1.80705833573402,-1.70804877995662,2.63919856296624
"235","JOAO DANIEL/PT",179,"JOAO DANIEL","PT","SE",178970,5830751,"http://www.camara.gov.br/internet/deputado/bandep/178970.jpg","masculino","dep.joaodaniel@camara.gov.br",2.06335309368097,-1.40618415368696,2.26413785984002,1.54192241613375,-3.22912362477269,5.20714481621307,-4.17121664959319,1.84372267229086
"236","JOAO DERLY/PCdoB",514,"JOAO DERLY","PCdoB","RS",178965,5830412,"http://www.camara.gov.br/internet/deputado/bandep/178965.jpg","masculino","dep.joaoderly@camara.gov.br",0.315622608939656,-1.9126715213158,1.57876604894443,1.38027997747681,-3.04407301137944,2.58906668820227,-4.3921930599525,1.15774644573143
"237","JOAO FERNANDO COUTINHO/PSB",149,"JOAO FERNANDO COUTINHO","PSB","PE",178917,5830583,"http://www.camara.gov.br/internet/deputado/bandep/178917.jpg","masculino","dep.joaofernandocoutinho@camara.gov.br",0.815251450408467,0.803307927578497,0.796384744834711,1.69884122835621,-0.864358366368497,2.42129429645553,-2.56026047329529,3.99929720558726
"238","JOAO GUALBERTO/PSDB",200,"JOAO GUALBERTO","PSDB","BA",178856,5830693,"http://www.camara.gov.br/internet/deputado/bandep/178856.jpg","masculino","dep.joaogualberto@camara.gov.br",-0.573056966445314,1.29910724354162,1.64193126747471,1.45703453577359,-3.58394514206223,3.05523980173984,-1.23470443510596,4.32400892242148
"239","JOAO MARCELO SOUZA/PMDB",76,"JOAO MARCELO SOUZA","PMDB","MA",112437,5830331,"http://www.camara.gov.br/internet/deputado/bandep/112437.jpg","masculino","dep.joaomarcelosouza@camara.gov.br",-1.0003473176954,0.50157383621489,1.58623597656564,1.78391571323208,-3.55896143723842,2.76494623843432,-3.05409396307944,3.79817092744184
"240","JOAO PAULO PAPA/PSDB",364,"JOAO PAULO PAPA","PSDB","SP",178988,5830586,"http://www.camara.gov.br/internet/deputado/bandep/178988.jpg","masculino","dep.joaopaulopapa@camara.gov.br",-0.677347213604581,-1.01859341775464,0.817934801324151,1.43024013886558,-2.22251586942026,0.888162840573845,-3.20829061183478,2.34757102363661
"241","JOAO RODRIGUES/PSD",473,"JOAO RODRIGUES","PSD","SC",160571,5830304,"http://www.camara.gov.br/internet/deputado/bandep/160571.jpg","masculino","dep.joaorodrigues@camara.gov.br",-1.05945200009537,0.49344155599004,1.33388506055248,1.20165394965309,-3.61033035292754,1.68027061186105,-1.58753094506389,3.07778463042964
"242","JOAQUIM PASSARINHO/PSD",33,"JOAQUIM PASSARINHO","PSD","PA",178910,5830502,"http://www.camara.gov.br/internet/deputado/bandep/178910.jpg","masculino","dep.joaquimpassarinho@camara.gov.br",0.0842710924515328,0.956550772173904,1.0432963168777,1.45033988731989,-1.91916636203394,2.27807005602383,-1.9222884155441,3.65396598685119
"243","JONY MARCOS/PRB",181,"JONY MARCOS","PRB","SE",178971,5830396,"http://www.camara.gov.br/internet/deputado/bandep/178971.jpg","masculino","dep.jonymarcos@camara.gov.br",-0.594602158459535,-1.61156537858974,1.05088241191012,1.74234364851623,-2.61258094066664,1.37734338156653,-4.3844240112743,2.26218379576348
"244","JORGE BOEIRA/PP",474,"JORGE BOEIRA","PP","SC",74388,5830500,"http://www.camara.gov.br/internet/deputado/bandep/74388.jpg","masculino","dep.jorgeboeira@camara.gov.br",0.160602602015537,-1.79380330096645,1.4334166601135,1.37474915779536,-2.94762858872152,2.06075737257254,-4.1847582117928,1.20760413736444
"245","JORGE CORTE REAL/PTB",150,"JORGE CORTE REAL","PTB","PE",160572,5830621,"http://www.camara.gov.br/internet/deputado/bandep/160572.jpg","masculino","dep.jorgecortereal@camara.gov.br",-0.269116586237389,1.17258306048838,1.41872197818216,1.48362137359061,-2.84964360046151,2.9112962300707,-1.42585137457491,4.22991256756899
"246","JORGE SOLLA/PT",204,"JORGE SOLLA","PT","BA",178857,5830414,"http://www.camara.gov.br/internet/deputado/bandep/178857.jpg","masculino","dep.jorgesolla@camara.gov.br",1.77387683810165,0.285555671745979,1.34316547180245,2.11396505433623,-1.43652192132601,4.04802046017875,-4.21580543060399,4.04815785228045
